platformId,accountId,summonerName,summonerId,currentPlatformId,currentAccountId,matchHistoryUri,profileIcon,participantId,teamId,championId,spell1Id,spell2Id,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,creepsPerMinDeltas-0-10,creepsPerMinDeltas-10-20,xpPerMinDeltas-0-10,xpPerMinDeltas-10-20,goldPerMinDeltas-0-10,goldPerMinDeltas-10-20,csDiffPerMinDeltas-0-10,csDiffPerMinDeltas-10-20,xpDiffPerMinDeltas-0-10,xpDiffPerMinDeltas-10-20,damageTakenPerMinDeltas-0-10,damageTakenPerMinDeltas-10-20,damageTakenDiffPerMinDeltas-0-10,damageTakenDiffPerMinDeltas-10-20,role,lane,championName,championRole,gameId
NA1,T6UEWY0Ournr3d7ZadJNpAy26ebjIUUK6p86FPbyP_IET6E,GrayGame,jYIAt8K2HRVHR9HHnNjcBSIRad5xgUcZA8KR_bjfrpuNfvg,NA1,T6UEWY0Ournr3d7ZadJNpAy26ebjIUUK6p86FPbyP_IET6E,/v1/stats/player_history/NA1/235870780,3795,1,100,37,4,14,true,3098,3003,3117,3057,1026,3113,3364,3,5,17,3,1,1,523,0,0,0,0,0,16876,13781,2491,604,0,9626,6999,2023,604,4037,5,3854,2958,2958,36,10,7873,2049,5713,110,8185,7725,1,0,15,0,0,0,27,11,3,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8214,481,844,0,8226,250,993,0,8234,9445,0,0,8236,24,0,0,8304,9,0,0,8347,0,0,0,8200,8300,5008,5008,5002,false,false,false,false,false,true,0.2,1.3,254,428.4,235.60000000000002,462.90000000000003,0.7500000000000002,-0.2999999999999998,19.24999999999997,178.55,298.8,342.8,-74.34999999999997,-237.3,DUO_SUPPORT,BOTTOM,Sona,Support,3128683393
NA1,Dv4CdupKnnfde3HjJiWr5pUpgMVKgeSZjU5iYw2qHbquMrg,GrayPony,iYI9FSX-CyV5hzlvcpwl-CJPTpm4j8gCZoBmXrYvx1H48WI,NA1,Dv4CdupKnnfde3HjJiWr5pUpgMVKgeSZjU5iYw2qHbquMrg,/v1/stats/player_history/NA1/235496060,4088,2,100,58,12,4,true,1055,3071,3047,3156,1038,2055,3363,7,3,4,5,2,2,672,1,0,0,0,0,99200,4916,94283,0,0,11233,676,10556,0,5718,1,15508,9837,8534,7,14,19629,5183,13660,786,10410,9275,2,0,158,0,0,0,27,13,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1124,691,433,9111,1344,220,0,9105,15,50,0,8299,526,0,0,8446,3119,0,0,8473,648,0,0,8000,8400,5008,5008,5002,false,false,false,false,false,true,7,7.8999999999999995,457,492.1,315.8,566.3,0.9000000000000004,3.0999999999999996,-3.999999999999943,97.20000000000002,662.1,868.7,180.99999999999997,56,SOLO,TOP,Renekton,Fighter,3128683393
NA1,Upkm9vcUgBkf_5vYPziCKZxavLlv1cp-NVZlruUYZO9yABQDnBCPhUoW,penq,bf5KmckB_pjDHicT7_ABMpxVgGgSnLc2wpqdhlsKQ-XFsAfB,NA1,Upkm9vcUgBkf_5vYPziCKZxavLlv1cp-NVZlruUYZO9yABQDnBCPhUoW,/v1/stats/player_history/NA1/2170889872305728,4244,4,100,22,7,4,true,1055,3508,3006,3078,1051,1042,3363,7,3,8,4,1,2,412,0,0,0,0,0,108700,2224,96208,10268,334,16445,1262,14936,246,1099,3,3358,7001,6006,11,38,8663,2304,6147,212,10157,9533,3,0,155,8,0,5,561,13,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1466,0,0,8226,250,172,0,8233,6,50,0,8236,14,0,0,8009,1792,102,0,9104,12,40,0,8200,8000,5005,5008,5001,false,false,false,false,false,true,7.7,7.4,360.7,565.2,365.4,543,0.7500000000000002,-0.2999999999999998,19.24999999999997,178.55,347.2,491.4,-74.34999999999997,-237.3,DUO_CARRY,BOTTOM,Ashe,Marksman,3128683393
NA1,TaHngu0GVUV0mJE2YO-KKzg7LCVLbKOabVZdqUXemAx6eTidfjcG8aJ-,merkdog,cD_NjTusDet6fwsEgz9yhzh7Hu4ARynCl4IBAbClVsMOgMJn,NA1,TaHngu0GVUV0mJE2YO-KKzg7LCVLbKOabVZdqUXemAx6eTidfjcG8aJ-,/v1/stats/player_history/NA1/2170909018746304,7,3,100,517,4,14,true,2033,2420,3152,3020,3285,1082,3364,6,1,5,6,2,1,180,1,0,0,0,0,82950,78196,3686,1066,0,17139,15420,651,1066,5341,1,8384,6708,6708,11,16,13953,4375,9299,278,8647,8250,1,1,109,8,4,0,332,13,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,612,177,625,9111,1040,220,0,9105,16,0,0,8014,376,0,0,8345,3,0,0,8352,307,1869,1016,8000,8300,5008,5008,5003,false,false,false,false,true,false,5.4,5.199999999999999,443,533.5999999999999,258.9,480,-1.1,0.3999999999999999,40.900000000000006,264.59999999999997,452.70000000000005,671.9000000000001,-231.69999999999996,-92.39999999999998,SOLO,MIDDLE,Sylas,Mage,3128683393
NA1,lHe0h-3jToQZWgRiIDTjAzL325_1vRJmb1esS8HBL91rO5E,AGS Spec for KO,ziZ0r7rAdgDrxWpMpk-sU_FSkw69syInRmBPoTIq26R-WbM,NA1,lHe0h-3jToQZWgRiIDTjAzL325_1vRJmb1esS8HBL91rO5E,/v1/stats/player_history/NA1/202655333,4025,6,200,254,4,11,false,1400,2031,3047,1028,1036,0,3340,3,5,1,2,1,1,484,0,0,0,0,0,50099,940,45892,3266,0,4495,278,3642,574,1955,1,9223,0,0,8,9,10940,2192,8523,225,5606,4625,0,0,14,56,48,4,108,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,241,0,0,8401,96,0,0,8473,391,0,0,8453,200,170,0,9111,35,80,0,9104,0,0,0,8400,8000,5005,5008,5002,false,false,false,false,false,false,0.7,0.7,301,186.9,301.7,192.3,0.6,-0.4,-76.69999999999999,-322.8,412.9,664.1,-226.5,-23.99999999999997,NONE,JUNGLE,Vi,Fighter,3128683393
NA1,307I_pVZT2hK5RpzCY-1w07zDsA7lcQ4VMV4h3jcD3lyynFohvZcbaad,Pooorooo,21mY4NDgixx2RBQ3h1eTyplXRo02_QJ1JA3GQVNChztyrSeS,NA1,307I_pVZT2hK5RpzCY-1w07zDsA7lcQ4VMV4h3jcD3lyynFohvZcbaad,/v1/stats/player_history/NA1/2191931037756320,4201,5,100,107,4,11,true,1041,3077,3111,3142,3134,1036,3364,6,0,3,6,1,1,0,0,0,0,0,0,120261,8431,104629,7200,0,7424,658,6350,416,9181,1,7353,15899,0,15,4,14536,2655,11630,250,9069,7550,0,0,20,104,46,27,171,13,3,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,2272,0,0,9111,269,180,0,9104,10,50,0,8014,209,0,0,8143,205,0,0,8105,13,4,0,8000,8100,5008,5008,5002,false,false,false,false,false,false,0.1,1.1,377.7,509.70000000000005,353.1,430.7,-0.6,0.4,76.69999999999999,322.8,639.4,688.1,226.5,23.99999999999997,NONE,JUNGLE,Rengar,Assassin,3128683393
NA1,5dcIWVTXmXIUg2PZmfwCOcbv7LNbKqCa35B0GqVa8ocW_4zsy7Y_LfoJ,Jinyu,uttQ6rMmG9q5J7RGfXbk6jEMXr19pmvMKALRo-8ZN7e6g3jd,NA1,5dcIWVTXmXIUg2PZmfwCOcbv7LNbKqCa35B0GqVa8ocW_4zsy7Y_LfoJ,/v1/stats/player_history/NA1/2073328517769728,4249,7,200,18,4,7,false,1055,3153,1038,3006,1037,2031,3363,6,6,2,3,1,2,293,0,0,0,0,0,68240,15546,45153,7540,0,8746,2510,6236,0,1813,3,5623,1194,1194,7,5,16152,5627,9944,579,8606,6925,0,0,119,0,0,0,31,10,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,540,332,207,9111,461,160,0,9104,14,40,0,8014,175,0,0,8304,9,0,0,8345,3,0,0,8000,8300,5005,5008,5002,false,false,false,false,false,false,4.6,7.199999999999999,277.4,393.9,291.1,398.7,-0.7500000000000002,0.2999999999999998,-19.24999999999997,-178.55,463.70000000000005,804.8,74.34999999999997,237.3,DUO_CARRY,BOTTOM,Tristana,Marksman,3128683393
NA1,yu6An_0PfsVJjp41YxrdMSVqjbe1XrHvDhbwqoxWoFUB3kk,Spartmoo,XGkwxg8VbOckBoLWkUWtBSZi0iJoQBxVXJc7sVYXv6qx7AY,NA1,yu6An_0PfsVJjp41YxrdMSVqjbe1XrHvDhbwqoxWoFUB3kk,/v1/stats/player_history/NA1/202648069,693,8,200,89,4,14,false,3105,3117,3097,3024,0,0,3364,0,4,5,0,0,0,492,0,0,0,0,0,16331,5877,5227,5226,0,3356,1822,1149,384,744,4,9460,324,324,36,21,10317,3868,6300,147,4591,4200,0,0,39,0,0,0,31,10,4,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,357,0,0,8463,209,0,0,8473,393,0,0,8451,113,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5008,5008,5002,false,false,false,false,false,false,1.7999999999999998,2.1,298.8,242.6,194.89999999999998,181.7,-0.7500000000000002,0.2999999999999998,-19.24999999999997,-178.55,331,504,74.34999999999997,237.3,DUO_SUPPORT,BOTTOM,Leona,Tank,3128683393
NA1,xh4ZMAvpWyqFYOJU0bBLSdjzwXLtDtNQqZo4HtJTkXtsCq8,krqnicle,2tLGsglVic5A2X-q_AMdeoVhXm30RRbr2iJm1PY8O09pEAI,NA1,xh4ZMAvpWyqFYOJU0bBLSdjzwXLtDtNQqZo4HtJTkXtsCq8,/v1/stats/player_history/NA1/200373380,744,9,200,8,12,4,false,3152,2420,3108,1054,3020,0,3340,2,6,1,0,1,0,453,0,0,0,0,0,56152,49481,6670,0,0,7409,6774,635,0,7619,1,5876,2083,2083,10,3,16432,4574,11147,709,6044,5525,0,0,112,0,0,0,47,12,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,7,0,0,8275,5,0,0,8210,0,0,0,8236,24,0,0,8304,10,3,0,8347,0,0,0,8200,8300,5007,5002,5001,false,false,false,false,false,false,6.1,4.8,461,394.9,272.7,229.5,-0.9000000000000004,-3.0999999999999996,3.999999999999943,-97.20000000000002,481.1,812.7,-180.99999999999997,-56,SOLO,TOP,Vladimir,Mage,3128683393
NA1,EIu3fAfk-mEVUy2UXvnGKl76USd-BlL76CePYLFSd33lsQ,Best Ahri Mid,RfNcRmi_tAjl9dTty8JvxOaQJNcp94VWCrVOS4EPy5cTPOc,NA1,EIu3fAfk-mEVUy2UXvnGKl76USd-BlL76CePYLFSd33lsQ,/v1/stats/player_history/NA1/42139469,4072,10,200,84,4,14,false,1001,3146,0,0,1056,3123,3340,1,8,1,0,1,0,318,0,0,0,0,0,50851,33805,12167,4878,0,8590,4556,3356,678,2206,1,6632,0,0,9,3,16984,9195,7118,669,5838,5225,0,0,114,0,0,0,32,10,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1011,0,0,9111,99,40,0,9103,0,0,0,8014,154,0,0,8139,634,0,0,8135,432,2,0,8000,8100,5008,5008,5003,true,false,false,false,false,false,6.5,4.8,402.1,269,269.70000000000005,228.4,1.1,-0.3999999999999999,-40.900000000000006,-264.59999999999997,684.4,764.3,231.69999999999996,92.39999999999998,SOLO,MIDDLE,Akali,Assassin,3128683393
NA1,2lEVwCYHWR2vFfHUO4QoGc6ddFcC84m-gU-reCx4J0F9HfLFp8ku8apN,Captin Volibear,S4ygh5_tHxikmvX6DBuiq9cqDTNsn2ppqL0PpiIa0AjZaaNA,NA1,2lEVwCYHWR2vFfHUO4QoGc6ddFcC84m-gU-reCx4J0F9HfLFp8ku8apN,/v1/stats/player_history/NA1/2215746679802016,4057,1,100,106,14,4,true,3748,3047,3053,3123,1054,0,3340,8,2,5,5,1,2,789,0,0,0,0,0,103712,19083,78759,5869,0,17331,4112,12387,832,3996,1,13959,8768,5909,7,29,25002,8858,14929,1214,11121,9325,1,0,135,6,0,5,261,14,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1438,874,563,9111,1673,260,0,9105,12,50,0,8014,455,0,0,8444,1775,0,0,8451,189,0,0,8000,8400,5005,5008,5001,false,false,true,false,false,true,6.6,6.7,479.9,547.2,353.8,521.7,2.0999999999999996,1.8,133.49999999999997,148,528.3,1524,-46.79999999999998,518.0999999999999,SOLO,TOP,Volibear,Fighter,3129306723
NA1,V7hY5QAqEbfnDTh8uJ1NEBTZ1aCfsTh25ik_rPEDtdqGFgo,Homeless Jimmy,Si_l0t8BuQpU9sFNe4aMdis7EmMVpui5jUMZb0Xo4nClHuk,NA1,V7hY5QAqEbfnDTh8uJ1NEBTZ1aCfsTh25ik_rPEDtdqGFgo,/v1/stats/player_history/NA1/233922127,3859,2,100,24,11,4,true,0,2031,3047,3078,0,1416,3340,4,6,2,2,1,1,323,0,0,0,0,0,120152,23656,85515,10979,0,5110,1677,2778,653,9320,1,11320,38512,337,19,7,21500,5110,15878,511,8803,7683,1,1,6,110,66,4,248,12,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,193,85,238,9111,147,120,0,9104,14,30,0,8014,156,0,0,8143,111,0,0,8135,3298,4,0,8000,8100,5005,5008,5002,true,false,false,false,true,false,0,0.6,285.3,488.2,283.4,440.5,-1.3,-1.6,-8.5,-81,916.1,963.4,349.6,-46.099999999999966,NONE,JUNGLE,Jax,Fighter,3129306723
NA1,kAUO-rKsHjORB6S6Lb1p4Ir7u31Ls4r0vH5zWMIbceNhe0A,JBöy,v8n6jlfgZZhyNKfefrBwNnG0lt0w8ojISj2j7isLHNBAPbk,NA1,kAUO-rKsHjORB6S6Lb1p4Ir7u31Ls4r0vH5zWMIbceNhe0A,/v1/stats/player_history/NA1/233284697,4244,3,100,40,4,3,true,3098,3504,3117,3145,1082,3802,3364,1,1,8,0,1,0,1090,0,0,0,0,0,29827,25262,4565,0,0,5074,4612,461,0,2756,5,2951,6820,5245,30,30,5257,1290,3967,0,7644,7000,1,0,16,0,0,0,144,12,2,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,625,778,0,8226,250,153,0,8234,9935,0,0,8237,378,0,0,8453,302,639,0,8463,710,0,0,8200,8400,5008,5008,5001,false,false,false,false,false,false,0.6,0.6,317.9,317.1,254.2,355.2,0.04999999999999982,-0.40000000000000036,34.400000000000034,50.099999999999966,164.1,321,-94.34999999999998,-344.55,DUO_SUPPORT,BOTTOM,Janna,Support,3129306723
NA1,TaHngu0GVUV0mJE2YO-KKzg7LCVLbKOabVZdqUXemAx6eTidfjcG8aJ-,merkdog,cD_NjTusDet6fwsEgz9yhzh7Hu4ARynCl4IBAbClVsMOgMJn,NA1,TaHngu0GVUV0mJE2YO-KKzg7LCVLbKOabVZdqUXemAx6eTidfjcG8aJ-,/v1/stats/player_history/NA1/2170909018746304,7,4,100,517,4,14,true,2033,2421,3152,3020,3285,3041,3364,7,0,6,7,1,1,0,0,0,0,0,0,117609,106609,7357,3642,866,15593,12531,1913,1147,4379,1,6175,9618,5082,24,15,10834,3517,6728,589,11088,9525,2,2,150,16,4,4,407,14,3,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,497,144,409,9111,272,260,0,9105,9,50,0,8014,385,0,0,8345,3,0,0,8352,254,1264,801,8000,8300,5008,5008,5003,false,false,false,false,false,false,6.4,8,472.2,526.2,411.1,491.5,2.4,3.1999999999999997,147.7,205.39999999999998,326.9,589.9000000000001,-49.10000000000001,-58.89999999999998,SOLO,MIDDLE,Sylas,Mage,3129306723
NA1,Upkm9vcUgBkf_5vYPziCKZxavLlv1cp-NVZlruUYZO9yABQDnBCPhUoW,penq,bf5KmckB_pjDHicT7_ABMpxVgGgSnLc2wpqdhlsKQ-XFsAfB,NA1,Upkm9vcUgBkf_5vYPziCKZxavLlv1cp-NVZlruUYZO9yABQDnBCPhUoW,/v1/stats/player_history/NA1/2170889872305728,4244,5,100,51,7,4,true,1055,3031,3087,3006,1038,1036,3363,5,0,7,5,1,1,0,0,0,0,0,0,149773,3369,142232,4172,1257,17671,669,16636,366,2109,2,2277,15568,10295,15,23,4735,1353,3382,0,11120,9325,4,0,167,24,8,12,51,13,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8021,1101,0,0,9111,274,240,0,9104,11,20,0,8014,255,0,0,8233,6,50,0,8236,14,0,0,8000,8200,5005,5008,5001,false,false,false,false,false,true,7,8.5,325.4,534.8,372.5,508,0.04999999999999982,-0.40000000000000036,34.400000000000034,50.099999999999966,137.9,225.10000000000002,-94.34999999999998,-344.55,DUO_CARRY,BOTTOM,Caitlyn,Marksman,3129306723
NA,j6JLW6kqYnOwbyd5Pe7qVOXuqpBr0SmmYNvmmOuS2jcx6g,Showbiz,8y95Jcvxtu4JeXUqKQBpQkjqKFCRREGl4OYasI8JZkXFx3s,NA1,j6JLW6kqYnOwbyd5Pe7qVOXuqpBr0SmmYNvmmOuS2jcx6g,/v1/stats/player_history/NA/36069391,4110,7,200,36,14,4,false,3047,3068,1054,3076,1029,1029,3340,1,9,2,0,1,0,249,0,0,0,0,0,68072,43126,24139,806,0,11352,7177,3369,806,2076,1,14114,0,0,12,8,19259,7084,10775,1398,6128,6025,0,0,110,0,0,0,94,12,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,388,271,0,8446,0,0,0,8444,846,0,0,8451,157,0,0,8304,11,1,5,8410,54,0,0,8400,8300,5008,5008,5002,false,false,false,false,false,false,4.5,4.9,346.4,399.2,194.9,279.70000000000005,-2.0999999999999996,-1.8,-133.49999999999997,-148,575.1,1005.9,46.79999999999998,-518.0999999999999,SOLO,TOP,DrMundo,Fighter,3129306723
NA1,KDaQbNTT05j25Fndu3K0Qcmwy-8wY_CQJYIYWH31O4GFxWE,Bic Boi Ken,aY-k9Q1nVdmKor9m-cVDY5dgVBGEuWSK9ElJCbARqPyiN7c,NA1,KDaQbNTT05j25Fndu3K0Qcmwy-8wY_CQJYIYWH31O4GFxWE,/v1/stats/player_history/NA1/204326076,4057,6,200,412,14,4,false,3117,2055,3069,3024,3105,0,3364,1,2,2,0,1,0,803,0,0,0,0,0,11855,7594,3986,274,0,3185,2581,329,274,0,0,8935,124,0,12,15,10617,3276,7049,291,5707,4800,0,0,20,0,0,0,53,10,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,286,0,0,8446,0,0,0,8473,442,0,0,8451,140,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5007,5002,5001,false,false,false,false,false,false,1,0.7,284.79999999999995,315,169.7,235.2,-0.04999999999999982,0.40000000000000036,-34.400000000000034,-50.099999999999966,228.89999999999998,640.8,94.34999999999998,344.55,DUO_SUPPORT,BOTTOM,Thresh,Support,3129306723
NA1,Xl_aTPDGcHftJdTRt_364cmZedREfqGu7Oaqcny6IuePXQ,Hexakill Romo,y7Osk3CmTDPUMCPxkpWv18HcSSxfhKIT5AmNZ5uxoTewdXI,NA1,Xl_aTPDGcHftJdTRt_364cmZedREfqGu7Oaqcny6IuePXQ,/v1/stats/player_history/NA1/50508140,4229,8,200,105,4,14,false,3152,1056,1056,3020,3191,0,3340,3,6,1,0,1,0,519,0,0,0,0,0,50131,39615,9885,630,0,9684,7579,1474,630,194,1,5714,273,273,11,8,12469,6058,5992,417,6062,5600,0,0,103,0,0,0,108,11,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,563,0,0,8143,368,0,0,8138,8,0,0,8134,19,2,0,9111,194,80,0,8014,221,0,0,8100,8000,5008,5008,5001,false,false,false,false,false,false,4,4.800000000000001,324.5,320.8,238.20000000000002,246.8,-2.4,-3.1999999999999997,-147.7,-205.39999999999998,376,648.8,49.10000000000001,58.89999999999998,SOLO,MIDDLE,Fizz,Assassin,3129306723
NA1,sM-XQ4OskA30aQMiJP_9zyvY_5lxh6gl9rHXZl6FBYA64ug,Ball Balls Daddy,zc6poiqZdt8JjcSS9wQs7_f8_ypZ7W7uQBo-fY5kMFOU0nk,NA1,sM-XQ4OskA30aQMiJP_9zyvY_5lxh6gl9rHXZl6FBYA64ug,/v1/stats/player_history/NA1/200685201,3478,9,200,202,4,7,false,1055,0,2015,3031,3009,3086,3363,0,3,1,0,0,0,526,0,0,0,0,0,88216,996,85108,2111,2111,6157,136,6020,0,1280,1,4472,2641,129,5,9,10101,2130,7952,18,7002,6650,0,0,178,0,0,0,32,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,676,0,0,9111,0,20,0,9104,0,0,0,8014,65,0,0,8234,5466,0,0,8236,14,0,0,8000,8200,5005,5008,5002,false,false,false,false,false,false,6.5,9.2,289.7,436.7,231.5,335.6,-0.04999999999999982,0.40000000000000036,-34.400000000000034,-50.099999999999966,261.8,594.4,94.34999999999998,344.55,DUO_CARRY,BOTTOM,Jhin,Marksman,3129306723
NA1,TaHngu0GVUV0mJE2YO-KKzg7LCVLbKOabVZdqUXemAx6eTidfjcG8aJ-,merkdog,cD_NjTusDet6fwsEgz9yhzh7Hu4ARynCl4IBAbClVsMOgMJn,NA1,TaHngu0GVUV0mJE2YO-KKzg7LCVLbKOabVZdqUXemAx6eTidfjcG8aJ-,/v1/stats/player_history/NA1/2170909018746304,7,1,100,266,4,11,true,1412,3071,3812,3111,3053,0,3364,16,3,10,7,2,3,632,2,0,0,0,0,202382,6411,179376,16594,0,21831,695,19376,1759,19736,1,18964,43020,5296,26,17,30543,5765,20466,4311,15658,14225,3,0,56,124,82,2,330,16,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,715,374,658,9111,808,520,0,9105,10,20,0,8014,538,0,0,8139,1162,0,0,8135,4584,5,0,8000,8100,5008,5008,5002,false,false,false,false,false,true,0.3,2.8,407.6,620.5,400.20000000000005,663.8,0.19999999999999998,1.5,103.4,210.39999999999998,880.5999999999999,1066.4,222.99999999999997,36.10000000000008,NONE,JUNGLE,Aatrox,Fighter,3129398476
NA1,Upkm9vcUgBkf_5vYPziCKZxavLlv1cp-NVZlruUYZO9yABQDnBCPhUoW,penq,bf5KmckB_pjDHicT7_ABMpxVgGgSnLc2wpqdhlsKQ-XFsAfB,NA1,Upkm9vcUgBkf_5vYPziCKZxavLlv1cp-NVZlruUYZO9yABQDnBCPhUoW,/v1/stats/player_history/NA1/2170889872305728,4244,2,100,145,7,4,true,3113,3115,3042,3124,3006,3089,3363,12,8,16,4,1,3,521,0,0,0,0,0,152661,36554,113341,2766,0,34055,13624,20153,278,3829,2,7027,12155,6686,25,1,19586,10927,6415,2244,15033,15150,2,0,162,21,8,5,51,15,2,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1520,940,580,9111,1685,560,0,9104,12,0,0,8014,852,0,0,8233,16,10,0,8236,24,0,0,8000,8200,5005,5008,5001,false,false,false,false,false,false,6.9,5.699999999999999,307.9,442.4,319.4,594.2,NA,NA,NA,NA,375.5,745,NA,NA,DUO_CARRY,BOTTOM,Kaisa,Marksman,3129398476
NA1,eDoEgG8MyisRjFYn_TW3yD9fP1oCwVhkRbChMut5LPjnnec,Crispy Hawaiian,K_ip4CLoBlrAXGQ-8Q3SND5n3hXByEa4dFRU2CG2eCUjhdc,NA1,eDoEgG8MyisRjFYn_TW3yD9fP1oCwVhkRbChMut5LPjnnec,/v1/stats/player_history/NA1/216435364,1626,10,200,254,11,4,false,1412,2031,3047,3044,3057,3101,3364,3,5,1,3,1,1,527,0,0,0,0,0,94218,3480,87133,3604,0,5676,380,4691,604,4091,1,20781,3933,0,15,12,20587,5788,13925,873,7643,7425,0,0,36,84,66,4,244,12,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,380,0,0,8401,164,0,0,8473,798,0,0,8453,498,455,0,9111,348,80,0,9104,18,10,0,8400,8000,5005,5008,5003,false,false,false,false,false,false,1.3,2.2,293.8,569.2,239.8,427.90000000000003,1.3,1.6,8.5,81,566.5,1009.5,-349.6,46.099999999999966,NONE,JUNGLE,Vi,Fighter,3129306723
NA,BU5BE5ht8H95bTvpXpO-OE2GmhAYJ2uLD2-1q1pGo4-tRg,ButterThanToast,4e0rdV_swPbicVZdmKUeyw0XUE_sGwjhVXlrM5-VCi9k-bs,NA1,BU5BE5ht8H95bTvpXpO-OE2GmhAYJ2uLD2-1q1pGo4-tRg,/v1/stats/player_history/NA/38735958,1298,3,100,89,4,14,true,3801,3401,3050,3190,0,3117,3364,7,4,28,3,1,2,635,0,0,0,0,0,40383,18065,13947,8370,0,12310,6966,4214,1130,3974,5,23073,2968,2397,60,62,20863,7448,8011,5402,11064,8700,0,0,43,0,0,0,86,15,10,0,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,1197,0,0,8463,1225,0,0,8429,63,30,26,8451,184,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5008,5002,5001,true,false,false,false,false,false,1.7,1,378.7,438.8,312.6,372.6,NA,NA,NA,NA,382.6,795.2,NA,NA,DUO_SUPPORT,BOTTOM,Leona,Tank,3129398476
NA1,PJ1_aovwiALrZuPzwbkkitGlHw4aa_CGQZQTFW8ql37Nug,wes44,KNw6_2hhXjbrwXOwtydIC-zlSsyP34_5vvBylpAo5GiVfUg,NA1,PJ1_aovwiALrZuPzwbkkitGlHw4aa_CGQZQTFW8ql37Nug,/v1/stats/player_history/NA1/47541946,4086,4,100,126,4,12,true,3142,1055,3158,3071,3134,3133,3340,5,2,13,2,1,2,1183,0,0,0,0,0,104403,11651,91866,885,0,17747,2639,15107,0,3487,1,6223,13462,6691,17,5,14045,5259,8164,621,11531,9550,1,0,141,8,0,0,79,15,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1281,84,0,8226,250,710,0,8233,16,40,0,8236,14,0,0,8139,1048,0,0,8135,1564,5,0,8200,8100,5008,5008,5002,false,false,false,false,false,false,6.5,5.2,443,478.4,258.7,494.09999999999997,-1.1,-1,26.5,30.600000000000023,218.3,653.5,-271.2,-362.8999999999999,SOLO,TOP,Jayce,Fighter,3129398476
